Festival name,Date,State/UT,District,Temperature (°C),Condition,Humidity (%),Wind Speed (km/h),Last Updated
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Maharashtra,Bhandara,21.7,Clear,30,4.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Baksa,12.8,Partly Cloudy,74,4.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Andhra Pradesh,East Godavari,19.4,Clear,86,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Maharashtra,Chandrapur,22.3,Clear,38,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Andhra Pradesh,Vizianagaram,19.9,Clear,77,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Madhya Pradesh,Anuppur,17.2,Clear,46,4.3,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Malappuram,26.2,Mist,79,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Chikkamagaluru,18.1,Clear,56,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Bagalkot,23.4,Clear,35,13.3,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Ballari,22.4,Clear,59,17.3,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Belagavi,22.3,Clear,47,9.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Bengaluru Rural,20.2,Mist,78,14.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Bengaluru Urban,20.2,Mist,78,14.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Bidar,21.1,Clear,48,13.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Dhemaji,18.2,Mist,88,5.4,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,Tawang,0.2,Partly Cloudy,87,4.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Darrang,18.9,Clear,64,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Bongaigaon,16.6,Clear,75,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Bihar,East Champaran,19.4,Clear,86,3.6,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Idukki,19.7,Partly Cloudy,92,4.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Kannur,24.0,Clear,86,6.5,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Chitradurga,22.3,Clear,47,13.7,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Kozhikode,26.2,Mist,79,5.4,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Alappuzha,26.3,Clear,75,9.4,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Kottayam,23.2,Clear,89,4.0,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,East Siang,18.3,Clear,34,6.8,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Kollam,26.4,Clear,70,11.2,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Ernakulam,27.3,Mist,66,5.8,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Kerala,Kasaragod,26.2,Clear,74,5.8,2025-01-23 23:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,West Garo Hills,9.7,Clear,21,6.5,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,Kurung Kumey,-21.5,Light snow,93,22.0,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,West Khasi Hills,-0.7,Clear,80,18.4,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,East Khasi Hills,-0.7,Clear,80,18.4,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,Ri Bhoi,16.4,Clear,26,8.3,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,South Khasi Hills,-0.7,Clear,80,18.4,2025-01-23 22:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Maharashtra,Beed,13.2,Clear,44,3.6,2025-01-23 21:00:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,Kra Daadi,30.5,Clear,29,16.9,2025-01-23 20:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Himachal Pradesh,Kullu,26.6,Clear,13,15.5,2025-01-23 19:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Nagaland,Peren,6.2,Partly cloudy,75,35.3,2025-01-23 18:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Meghalaya,South Garo Hills,29.2,Mist,23,16.2,2025-01-23 18:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,Papum Pare,38.2,Sunny,23,6.5,2025-01-23 17:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Arunachal Pradesh,Lower Subansiri,-7.8,Sunny,37,11.5,2025-01-23 12:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Uttarakhand,Nainital,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Androth,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Aminidivi,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Manipur,Jiribam,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Odisha,Boudh,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Minicoy,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Odisha,Gajapati,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Rajasthan,Chittorgarh,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Suheli,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Kalapeni,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Tamil Nadu,Kallakurichi,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Telangana,Jayashankar Bhupalapally,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Telangana,Kamareddy,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,West Bengal,Birbhum,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Tripura,Sepahijala,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,West Bengal,Alipurduar,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Tripura,Unakoti,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Lakshadweep,Bithra,27.0,Sunny,61,3.6,2025-01-23 11:45:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Andhra Pradesh,Prakasam,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Maharashtra,Gadchiroli,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Cachar,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Nagaland,Longleng,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Assam,Charaideo,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Maharashtra,Buldhana,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Manipur,Noney,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Manipur,Pherzawl,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Mizoram,Champhai,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Mizoram,Kolasib,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Nagaland,Kiphire,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Manipur,Kamjong,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Chikkaballapur,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Punjab,Bathinda,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Himachal Pradesh,Kinnaur,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Haryana,Gurugram,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Gujarat,Aravalli,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Karnataka,Chamarajanagar,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Chhat Puja (Pratihar Sashthi/Surya Sashthi),2025-10-30,Chhattisgarh,Dantewada,27.0,Sunny,61,3.6,2025-01-23 11:30:00
Guru Nanak Jayanti,2025-11-08,Meghalaya,East Garo Hills,23.6,Light rain shower,92,3.6,2025-01-24 01:45:00
Guru Nanak Jayanti,2025-11-08,Arunachal Pradesh,West Kameng,24.4,Clear,37,7.9,2025-01-24 00:30:00
Guru Nanak Jayanti,2025-11-08,Arunachal Pradesh,East Kameng,24.4,Clear,37,7.9,2025-01-24 00:30:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Hnahthial,9.0,Clear,34,6.5,2025-01-24 00:00:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Dakshin Dinajpur,17.7,Clear,49,6.8,2025-01-23 23:45:00
Guru Nanak Jayanti,2025-11-08,Tripura,Khowai,14.3,Clear,64,3.6,2025-01-23 23:30:00
Guru Nanak Jayanti,2025-11-08,Assam,Chirang,15.2,Patchy rain nearby,85,3.6,2025-01-23 23:30:00
Guru Nanak Jayanti,2025-11-08,Telangana,Jangaon,23.4,Mist,73,11.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Coimbatore,24.4,Mist,69,8.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Chennai,25.2,Mist,79,12.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Ariyalur,24.3,Mist,89,10.1,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Chengalpattu,25.2,Mist,79,6.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Dharmapuri,18.7,Clear,83,7.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Sikkim,West Sikkim,7.1,Clear,84,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Sikkim,South Sikkim,7.1,Clear,84,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Sikkim,North Sikkim,7.1,Clear,84,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Cuddalore,24.3,Partly Cloudy,74,15.1,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Kanchipuram,25.2,Mist,79,7.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Dindigul,24.2,Mist,89,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tamil Nadu,Erode,22.4,Clear,75,11.5,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Churu,17.1,Clear,32,12.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Adilabad,22.0,Clear,33,4.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Manipur,Bishnupur,19.0,Mist,88,5.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Jagtial,21.6,Clear,43,9.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Jogulamba Gadwal,22.5,Clear,58,12.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Karimnagar,21.6,Clear,46,7.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Khammam,19.0,Clear,85,10.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Telangana,Komaram Bheem Asifabad,22.2,Clear,33,6.5,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tripura,Dhalai,13.2,Clear,69,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Sikkim,East Sikkim,7.1,Clear,84,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Barmer,15.9,Clear,29,15.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Bundi,15.2,Clear,35,10.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Bhilwara,14.2,Clear,33,14.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Madhya Pradesh,Alirajpur,19.6,Clear,36,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Mokokchung,12.8,Clear,81,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Madhya Pradesh,Barwani,20.3,Clear,35,10.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Phek,7.0,Clear,93,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Mamit,8.9,Clear,61,4.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Odisha,Balangir,18.8,Clear,33,5.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Madhya Pradesh,Chhatarpur,17.7,Clear,61,10.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Odisha,Deogarh,16.9,Clear,30,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Aizawl,13.2,Clear,61,4.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Barnala,10.9,Clear,37,8.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Faridkot,11.6,Clear,32,11.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Fatehgarh Sahib,11.0,Clear,42,8.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Fazilka,13.0,Clear,28,10.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Jharkhand,Gumla,16.3,Clear,48,6.5,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Hoshiarpur,11.1,Clear,43,5.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Punjab,Jalandhar,10.6,Clear,38,6.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Ajmer,15.3,Clear,35,11.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Alwar,14.1,Clear,43,8.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Banswara,18.3,Clear,41,13.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Baran,17.0,Clear,67,11.9,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tripura,West Tripura,15.4,Clear,54,5.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tripura,South Tripura,15.4,Clear,54,5.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Tripura,North Tripura,15.4,Clear,54,5.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Agra,15.0,Clear,56,11.9,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Jalpaiguri,17.3,Clear,68,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Andaman and Nicobar Islands,Nicobar,27.2,Light rain shower,80,27.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Andaman and Nicobar Islands,South Andaman,27.2,Light rain shower,80,27.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Chandigarh,Chandigarh,12.1,Clear,40,9.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Dadra and Nagar Haveli and Daman and Diu,Daman,21.2,Clear,42,11.9,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Dadra and Nagar Haveli and Daman and Diu,Diu,18.8,Clear,35,17.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,21.2,Clear,42,11.9,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Lakshadweep,Kavaratti,27.4,Clear,72,10.1,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,Central Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,East Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,New Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,North Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,North East Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,North West Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,Shahdara,15.3,Mist,72,9.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,South Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,South East Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Delhi,South West Delhi,15.3,Mist,72,9.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Puducherry,Karaikal,23.9,Patchy rain nearby,77,13.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Puducherry,Mahe,23.6,Clear,89,7.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Puducherry,Puducherry,23.5,Partly Cloudy,76,13.3,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Puducherry,Yanam,19.4,Clear,86,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Jhargram,19.4,Clear,75,8.3,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Andaman and Nicobar Islands,North and Middle Andaman,27.2,Light rain shower,80,27.7,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Howrah,19.0,Mist,88,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Champawat,11.9,Clear,50,9.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Aligarh,15.8,Clear,43,11.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Allahabad,17.3,Partly Cloudy,51,10.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Ambedkar Nagar,16.6,Clear,52,6.1,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Amethi,16.0,Clear,54,13.3,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Amroha,13.9,Clear,38,14.0,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Auraiya,16.0,Clear,65,12.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Azamgarh,15.5,Clear,54,7.9,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Baghpat,15.3,Mist,72,11.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttar Pradesh,Bahraich,16.0,Clear,60,13.3,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Almora,6.0,Clear,50,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Chamoli,-8.0,Clear,58,12.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Bageshwar,6.0,Clear,50,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Dehradun,10.9,Clear,44,7.2,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Burdwan,19.0,Clear,52,6.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Hooghly,19.0,Mist,88,7.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Cooch Behar,17.8,Clear,64,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Haridwar,12.1,Clear,42,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Pauri Garhwal,12.9,Clear,39,10.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Pithoragarh,6.9,Clear,61,5.8,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Uttarakhand,Rudraprayag,6.8,Clear,52,3.6,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,West Bengal,Bankura,19.1,Clear,50,5.4,2025-01-23 23:15:00
Guru Nanak Jayanti,2025-11-08,Manipur,Imphal East,7.5,Clear,65,5.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Dimapur,12.7,Clear,63,4.3,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Saitual,8.9,Clear,61,4.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Lawngtlai,11.7,Clear,48,4.7,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Lunglei,11.5,Clear,52,5.8,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Manipur,Kangpokpi,7.5,Clear,65,5.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Meghalaya,Jaintia Hills,20.2,Partly cloudy,78,10.8,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Manipur,Kakching,7.8,Clear,68,4.3,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Manipur,Imphal West,7.5,Clear,65,5.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Mizoram,Serchhip,11.9,Clear,52,4.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Telangana,Hyderabad,20.4,Mist,88,11.9,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Kohima,8.7,Clear,52,5.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Mon,16.1,Patchy rain nearby,78,3.6,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Tuensang,6.8,Mist,97,3.6,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Nagaland,Zunheboto,9.2,Clear,88,4.7,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Angul,18.7,Clear,54,4.3,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Bargarh,21.6,Clear,28,3.6,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Bhadrak,20.4,Clear,88,5.8,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Cuttack,21.3,Mist,94,6.8,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Dhenkanal,21.3,Mist,94,6.8,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Odisha,Ganjam,19.5,Clear,82,4.3,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Punjab,Amritsar,10.3,Mist,82,9.0,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Punjab,Ferozepur,11.4,Clear,32,10.1,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Punjab,Gurdaspur,10.4,Clear,41,3.6,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Rajasthan,Bikaner,16.4,Clear,33,11.9,2025-01-23 23:00:00
Guru Nanak Jayanti,2025-11-08,Andhra Pradesh,Chittoor,18.5,Clear,93,4.0,2025-01-23 23:00:00
